,PC1,PC2,PC3,PC4,PC5,PC6,PC7,GDP_Growth
2016-04-24,-13.232121288016527,-0.4052651006459373,-0.6438208303228744,-0.3904056826200558,0.3327341773630085,-1.1477486608954466,0.4306399860321909,
2016-05-01,-12.804390066125356,-1.284103779587095,-1.3463297918377997,0.5043052355091175,0.9229917844868212,0.5840305695066789,-0.3495929400749298,
2016-05-08,-14.63740533206435,-2.099285285936553,-1.6252018356900853,0.7721510058406542,0.4336204279408133,-0.3358775647247013,0.4312298105672627,
2016-05-15,-15.165142079945342,-1.577808664302473,-1.2931477640730826,0.1680154748253678,-0.1936166797293528,0.1100169577942406,-0.5935655056255953,
2016-05-22,-14.138939158361646,-0.442328572294034,-2.8950062373423955,-0.2818847089667755,1.6872220264146185,0.1070287778812185,-0.5063038431031919,
2016-05-29,-11.803776657272085,-1.885135671466644,-0.9200072082367494,-0.7106543767648208,0.7292342426042513,0.0490663038610328,0.0723074046001459,
2016-06-05,-12.457224982445991,-0.9786287481974868,-1.467583931631825,0.1865745421491283,0.8361537033104941,0.5498880961291928,-1.6720938573117698,
2016-06-12,-12.320668054252076,-1.5360628615388467,-1.3348997669768397,-0.0666673668413888,-0.0307422862229639,0.7098822149234326,-0.169408204334538,
2016-06-19,-12.424239744731844,-1.6224058389451486,-1.5417410310131163,0.0786149517178809,0.6143201868630098,1.4063133241926355,-0.2773770785324535,
2016-06-26,-11.723076498034368,-1.2385975159415383,-1.2194488336749938,0.0777447390449449,0.5005971085057063,0.2229452561060046,0.3680185383941703,4.4
2016-07-03,-12.595894173611953,-0.549268456643496,-1.2824611654370697,0.3811301024850217,-0.0672620673909312,-0.5519004228993161,1.05306996385101,
2016-07-10,-11.857297693561252,-2.1409200028270363,-1.354042330778541,-0.3668447873570215,-0.2826354106877043,1.3495647114360674,0.6088147720898571,
2016-07-17,-12.256519405238649,-0.9194420986465456,-1.0252454035507923,-0.1962590158033041,0.9093760098643752,-0.2399715179403477,2.1653623414963423,
2016-07-24,-10.81879504895662,-0.9753504444446532,-1.5062211433944075,0.5276061254732218,0.7804964796110881,-0.4347612943595604,2.010156600019537,
2016-07-31,-10.809627185539242,-0.9319003827038616,-0.5951283761295207,1.253609442814571,0.7895377424267759,0.3068344831714938,0.4130309711674732,
2016-08-07,-10.252257852069691,-1.3832952094935154,-0.4664459456467124,-0.1889179926774823,1.2192327060065868,2.363368699089594,0.6761250692461936,
2016-08-14,-9.33514181973172,-1.0509216201710574,0.3446146351306814,1.3111993863094935,0.2323277762242664,0.6627060491724108,0.2297357014984435,
2016-08-21,-9.97566823244461,-2.4474268002024817,-1.1434307082030302,1.2673822501431906,0.6538977348057715,0.4427527915039738,0.2848326274340932,
2016-08-28,-10.365083212612523,-0.6840319250323529,-0.6654561991330127,2.342998625800471,0.4056777976215532,-0.584060956818401,0.7143581553231803,
2016-09-04,-9.983216878797508,-1.575603956191324,-1.1728585401479303,0.997837743289918,0.2219941118927107,-0.6773812041933427,1.0596638023989176,
2016-09-11,-10.277377854653366,-1.147256890085846,-1.3524434107033518,-0.0709874930919307,0.2759327858378911,0.7354898832867394,2.8099214958538696,
2016-09-18,-8.435364863476638,-1.7335505276139749,-0.7947364769291142,0.038141219056398,2.084022091322436,1.0947450233992797,0.8711750052176478,
2016-09-25,-8.296781326257545,-2.5949890777674414,-0.486181117330799,0.5166572322910339,1.4032428773781718,0.5351726343215275,1.5490832574838345,2.9
2016-10-02,-8.735399847115936,-1.4834840178589153,-1.0004968390330111,-0.2927983301322086,1.5789426103378206,2.455269236781473,0.0726072310138517,
2016-10-09,-8.085021295005024,-1.7732671026078122,-1.0712538033876613,0.4741803642016032,1.0585337952024887,0.7027329330272003,0.8156420801309612,
2016-10-16,-7.143066173918252,-0.9592305914251812,-1.377173580324038,0.0261640472340845,1.3592985191495306,-1.1044966216785768,0.945942107965704,
2016-10-23,-7.1426135957864005,0.020874725548576,-1.1035902953718986,-0.6833947230096368,1.759683326628824,1.1225916250972596,2.6085828089879866,
2016-10-30,-7.145285240568623,-0.6821364298761604,-1.323328098051912,0.1765501533454512,1.422592520856513,0.5875674083932056,0.6871999139500212,
2016-11-06,-6.964857005769949,-1.116510117450619,-0.6116166627283071,0.6229778363371454,-0.0942703597908522,-0.376130109293988,1.586643986285444,
2016-11-13,-7.195364206005106,-1.0633724913756797,-0.6701804482324122,0.2015845372661264,0.6308834573297604,-0.2348089991716373,0.9027973302508944,
2016-11-20,-6.395020129137934,-1.1187422638114477,-0.3012691620225608,0.5339118750850926,-0.0912681575465458,0.1329050338003078,1.3294448863564314,
2016-11-27,-6.525951858449965,-0.825531811106126,-0.6991048708034474,0.7721471101982217,0.3876502956036505,0.2671122993034311,0.672961224528471,
2016-12-04,-6.048531863171853,-1.2618941526559693,-0.5977571967988149,0.217438082856133,1.0613035940946738,0.2990914268488879,0.9601708578762368,
2016-12-11,-7.10013226571402,-0.4549723701288738,-1.0880460896437725,-0.1825183331647976,1.1558039308606445,0.7021329703375458,0.5927718217228574,
2016-12-18,-4.009318736083442,-0.3197271420530013,-0.3696189439465987,0.1655955632707083,1.298557173463084,1.442346675620271,0.4556932948842618,
2016-12-25,-5.658254271611389,-0.6854397633187755,-0.7881830912811607,1.9007359198718232,0.1188104583290159,-0.4557109849113561,0.0100923903982732,6.2
2017-01-01,-5.0073372501542295,-0.8422750066457009,-0.5174001380094609,-0.0684650825633092,1.075513795361422,0.5135274337746919,0.5886660569750688,
2017-01-08,-4.627637217913809,-0.8728741032829781,-0.2037455585342393,-2.1165593384120265,1.173321086163835,-0.9271763394914708,2.698929181796601,
2017-01-15,-4.2487364724139525,-0.5275364949355934,-0.4853396832433745,-0.4604359763886131,1.1456617622052063,0.3362104030111424,0.2102797871508072,
2017-01-22,-3.6921081348875138,-0.5017921544281476,-0.2314609204380781,-0.4021610774416253,0.9057183457812809,0.2423755833896427,0.1981731823087198,
2017-01-29,-3.49995310691587,-0.949447142775236,0.9007659063533217,-0.2347825516722488,-0.4086884488712806,-1.0228080027642066,1.0487056669337365,
2017-02-05,-4.978273476345545,-0.3270635734263178,0.1524891595352151,-0.4289511533556261,0.4454439146279876,0.7239005010890143,0.2236300056588758,
2017-02-12,-3.148896689326897,-1.3140533305463074,-0.0796994816120675,0.2587410569742059,0.6810951989745303,0.3213775343010482,-0.1285527453672904,
2017-02-19,-1.9770553673654732,-0.831524763967898,0.6144894637681758,0.1670532144615857,0.3322069557331589,-0.5151314599701903,0.3609252850584621,
2017-02-26,-2.0381883937246177,-0.3137825613642787,-0.2844995301860852,-0.2579675205970206,0.9918128210158096,0.7808239330614336,-0.2126943749791632,
2017-03-05,-2.007400897078367,0.2015050644355557,0.0702816226854251,-1.37126958627335,1.558929240327935,0.0054466061423194,1.004327736214127,
2017-03-12,-0.9892228412344908,-0.5199683432139621,0.1517070421215934,-0.4793281835789665,-0.4657639757063081,0.3288334629471786,0.560767245703269,
2017-03-19,-0.4604025525582844,-0.1226242302476813,0.160080410217722,-0.4634440421409486,0.4693795056445828,-0.4935895593171273,0.345732379018169,
2017-03-26,-0.1218587361938587,-0.365965445975391,-0.1223415494548717,-0.188177735681577,0.1680258915325585,-1.4282464675062505,-0.0916084146009912,7.3
2017-04-02,-0.2832597739019999,-0.2088059158561087,-0.0998407039041781,0.2472914497808594,0.037731784659199,-0.3841388457879604,0.2350719809328045,
2017-04-09,0.8158311440160017,-0.1566430112844515,-0.2782852838998963,-1.0015764159509772,0.7036618956159398,-1.6340089504518915,0.4675792009161615,
2017-04-16,1.453572882195688,-0.0416398138166911,0.31912496106182,0.2199642023899632,0.2537708448600113,-0.8549051103253633,0.6157506112793185,
2017-04-23,0.8798670215050565,-1.2436003567309766,-0.0693182618708016,0.93218489911614,0.7980850016952961,0.2248123017389134,-0.5364229248425857,
2017-04-30,0.5182025049660408,-0.1536962873226593,0.7179633044380213,-0.3393046167661362,0.5268414119855622,-0.570567525373027,0.7005369482440226,
2017-05-07,-0.3340586966839509,0.500151967468109,0.8039791660162272,-0.3801565850556619,0.1218096037178175,-0.1284364107580705,0.3078041558942446,
2017-05-14,3.092626407948649,-0.0570321662945737,0.5877153083222485,0.1393961357361177,0.3469639239824449,-0.4618541196273892,0.4610154196344631,
2017-05-21,2.6677146045117746,-0.6841080381375254,2.0132345336675948,0.3624833278063828,-0.6951565097773623,-0.1377229863077494,0.2694365714718968,
2017-05-28,1.0127137994613018,-0.0959601960399264,-0.0227028823576602,0.1927800547355946,-0.2754318162871558,-0.7695107599590082,1.1832333887891375,
2017-06-04,1.1806822592943145,-0.0999513726816342,0.3496438039218374,1.2104858906942746,-0.4844085883849897,-1.554878768711282,0.5409082466841201,
2017-06-11,2.358622055065268,0.4216197874597395,0.0743598279407211,0.175631820589283,0.7387504665270789,-0.0743721645953891,0.4295294033688979,
2017-06-18,2.5062997621972687,1.968630931803032,1.2774028547405205,-0.5362603835550785,-0.628447627542064,-0.9671496235751867,1.1095928111474622,
2017-06-25,2.0785557278618643,0.1704792481221705,0.3080389303560672,0.0244856211127793,-0.0019205248458929,-0.3160763392546519,0.7079596131271352,4.3
2017-07-02,3.3932026416038883,-0.7901242786762561,0.402372593803423,0.218099622965879,-0.2541942941472447,-1.56954931355909,-0.225490940730224,
2017-07-09,4.106036955215774,0.0841059252136799,0.9706433660315502,-0.0200082431915742,-0.4990485256343495,-1.746608061664649,0.1648129420934821,
2017-07-16,4.769726578528977,-0.2965677429242895,0.2112792345157632,-0.364180209443991,0.361849293946438,0.1092207195500811,-0.49604488351159,
2017-07-23,4.326885465669728,0.2229507152103368,0.9573915547273304,-0.3584231289338587,0.2007032857542317,0.2334274607764805,-1.4484542445975808,
2017-07-30,4.305687246766484,0.1419031989105878,0.5162860581281464,-0.3357542982247358,-0.038292645875125,-0.2744091870159375,-0.5200446604549509,
2017-08-06,4.012462671739298,0.1045622088577135,0.0630615788078972,-0.5270838074973131,0.3607332713290374,-0.9229936077980924,-0.5565571929028781,
2017-08-13,6.031101034100902,0.1461901045909976,0.0942847021957178,-2.345694270187268,1.239710459169525,0.1065922514012977,-0.9644740894843876,
2017-08-20,5.247380772620909,0.6213211108875478,0.6424870384308347,-1.0741900984632309,0.3916012346532141,-0.1842347516905171,-0.5427595155801068,
2017-08-27,5.042750297076389,0.0041752519338743,0.5907089826740879,-2.056524004082134,-0.223195120118801,0.0580556026934032,-0.3923013977950443,
2017-09-03,5.474128884948259,-0.2286506175035105,0.6794695351245399,-0.557986201051843,0.460390872235719,-0.1320120750625628,-0.8978398773885985,
2017-09-10,7.024233324945465,0.3518993598946258,1.8197722552205624,-0.187981079248826,0.1498998295550873,-0.8341623926590023,-1.7737230623333042,
2017-09-17,6.390986762379559,0.9382192907333012,0.6554730331157251,-0.8280640512559121,-0.2753118496217635,-1.2766259374439457,-0.2640468460389414,
2017-09-24,6.569561900666243,0.7507019290929974,0.7683146554590004,-0.1290814946760621,-0.4670216023226065,-1.2309043738497931,-0.4670836334237009,6.0
2017-10-01,5.850473485785776,1.1124375708078813,1.0228223473166946,-0.179733004369065,-1.5019094003635045,-2.9985937043545645,1.8253111599438392,
2017-10-08,7.148806709358209,1.1109808365928728,1.3166374780378964,-0.5103638357306842,-0.441529016012876,-0.3079836631651149,-1.0531879759989322,
2017-10-15,7.05091347942524,0.5896887824548348,1.0617514997717423,-0.7818025031897652,-0.4457153838273938,-1.0407781060988872,-0.3799677460213005,
2017-10-22,7.366183117290422,-0.2047994155558874,1.0070775483786956,0.3758867091883355,-0.6917788854849156,-0.8296814908968461,-2.06336302860781,
2017-10-29,6.788697040350475,0.3805845195795211,1.350751855091557,0.1685118631158922,-1.2628588676936612,-1.0893455767804754,-0.31482913085573,
2017-11-05,7.835295466608896,0.7824300699421731,0.5380629461557481,-0.8862183401884992,0.3304705560303846,0.4528107263220307,-1.1322696835634505,
2017-11-12,8.600646203747017,1.0227056603765576,1.0124141241588096,-0.229897719197137,-0.3104420985116891,0.4416717379048205,-0.7931206082214372,
2017-11-19,8.065330901395837,0.6579076258840911,0.6182709881562443,0.007608791920975,0.2432147921890814,-0.3702006614504297,-1.1485779734354384,
2017-11-26,7.497669604589495,1.154743263181494,0.3751569521436143,0.7642595096426542,0.4418350856864312,-0.6408536975391738,-0.4391843596285779,
2017-12-03,8.22950320389168,1.1124285841516024,1.11482058474391,0.1802450046982422,-1.1108056261508177,-1.3459180820014212,-0.9878023918419976,
2017-12-10,9.014507774459677,0.4880995295500926,1.286160390045916,0.5727460883543538,-1.102036637305102,-1.2204629733828587,-0.0994716665043278,
2017-12-17,8.562033541293616,0.5962086821634137,0.914438374058836,-0.5011987156024915,-0.3440158010719817,0.299205251742799,-0.9389090132332726,
2017-12-24,8.83321033822984,0.5782346761296333,0.9105093598468538,-2.2317060897723,0.6287527415729205,0.482974506674133,-0.0357274000860393,
2017-12-31,7.977505129475474,0.7734789427723869,0.5280690716290906,-0.7799483703073479,-0.5041164865091979,-2.210645352518953,-1.614150876607538,8.0
2018-01-07,9.598301455717936,0.5872962782945441,1.0481672650157932,1.1095525430805175,-0.8374860055718539,0.3192720937464088,-2.279605060703104,
2018-01-14,8.569464373144735,0.4815830609435623,1.2861174857331237,0.0256245433233125,-0.6549110770804791,-0.4266949770568863,-0.375268330169672,
2018-01-21,8.489848602894467,0.4135689968011334,0.7474426292614226,-0.049217285825406,-0.1921242136835623,-0.43480896618264,-0.1097279429544959,
2018-01-28,8.74763120015007,0.5931335115828343,0.6420384278046183,-0.4016814053518527,0.5651053186365723,0.4780531582602916,-0.3434223526468283,
2018-02-04,9.108160676899246,0.6501236538144601,0.4141794241235501,0.6677242533850661,-0.8843494629719835,-1.392227260665157,0.3231102922466968,
2018-02-11,8.451787957022086,0.7858475094720958,0.4795398562612554,0.8703884841866789,-1.1681283106537592,-1.2303628270293467,0.3052274667241466,
2018-02-18,8.367958581361604,1.465027398371677,0.6972065770937281,0.7862405000213835,-0.0108177660837336,-0.6873728613476516,0.3383467807772958,
2018-02-25,7.762418525428528,0.5539300557880539,1.2196758876283824,-0.0282092576011789,-0.0308761677820027,0.556454288705704,-0.5634497495542446,
2018-03-04,7.66459571927636,0.0279810051278886,0.1876298360300718,1.3785185205590775,-1.1690448580441597,0.2824632272322744,-1.0706203448653833,
2018-03-11,7.704928464789773,1.353546052246391,0.9693668170706152,0.8289433835241984,1.2870325974710095,0.201037794857042,-0.7323514878045428,
2018-03-18,7.999571324380327,0.532916485163571,1.34485246429063,0.0427045789631282,0.1829522003308846,0.4920468322819487,-0.6119562858880511,
2018-03-25,7.873323985036976,0.623264678914618,0.7235548071344089,0.3588995996665294,-0.4123280778038647,-0.1448657478296835,0.1425760822785778,3.7
2018-04-01,7.949780444240896,0.5713551118149308,0.388160459621125,0.0896628489670399,-0.0269635264177449,-0.0457854307265069,-0.056462579564,
2018-04-08,9.426733980570216,0.8123856390431174,1.4678711691230493,-0.4660739902110284,0.5825783179053641,1.037841018489622,-0.4002967611677732,
2018-04-15,5.880107606688052,0.2255801677304053,0.7490935204034403,-0.0986122147535717,-0.3017202605021555,-0.1740848772694859,-0.406956922723341,
2018-04-22,7.137887946788929,0.1486230860701646,1.1553768196575755,-0.5357314551085413,-0.3747259443850604,-0.3817111756566108,-0.4632292078285305,
2018-04-29,7.067220665504193,0.0896772018431981,0.950661691863151,-0.4037401525984374,0.3898363684761061,0.5271919230776374,-0.6759009492351126,
2018-05-06,9.42911123423706,0.555549303521083,0.7920111015998159,0.0931947806520477,0.0942283177964414,-0.7141549442857933,-0.3270436893196365,
2018-05-13,8.037062052546041,0.3947668435838992,0.7631267943256738,0.1655654799621944,0.0870174906433259,-0.5468918259088114,-0.2264273394981707,
2018-05-20,7.748471869785453,0.0679087560219657,0.5341963498147241,0.4476380566007559,-0.2752934376412818,-1.3010830118625425,0.3293712547228049,
2018-05-27,7.498029344372446,0.2675158077507561,0.5696373148606836,-0.1797774474523033,1.005642674723027,0.3701995606467445,-0.4864580950844437,
2018-06-03,8.29910950119303,0.257733406796779,0.7134139751038494,-1.4989101158956022,1.1166166789710157,0.6904451509058247,-0.268423598507519,
2018-06-10,7.444765534466662,0.2622724986447602,0.5773254657899463,-0.5303412600536548,0.1863188775434985,0.009273774344654,-0.2832637920180675,
2018-06-17,7.09898654639851,-1.0851386749164162,0.002645370134455,0.131150847420091,0.7831933219092135,-0.261147788221599,-1.182889991439259,
2018-06-24,6.756348564958086,2.176095267905131,1.1668359356775373,-1.2033103096318905,-0.035195200113985,0.307506415286111,-1.074962668535803,5.2
2018-07-01,6.796358460370152,0.9101203703381592,1.1890498680600596,-0.7391223485130558,0.3494370462841301,1.1578748354083666,-0.8078807483648792,
2018-07-08,6.703785003082417,0.5320564622019166,0.7143101960953746,-0.5877599677440207,0.2384694490823637,0.3730499127667658,-0.5231648573700531,
2018-07-15,6.710442074523177,1.1239698383849177,1.0915268377358869,-0.4432034611801828,-0.2701135263469397,-0.1056020814585894,-0.3611531063906253,
2018-07-22,6.553918555495554,0.1902253631774865,0.6994978932205353,-0.0461063506440009,-0.7260292837492702,-1.0707188934773402,0.38832571684059,
2018-07-29,6.823220434680394,0.3632666083763846,0.6215402417893396,-0.3378007601664719,-0.0425058382487853,-0.0145171704944313,-0.1043058474594602,
2018-08-05,7.0973859225192495,0.9541441949398192,0.7712967708242356,0.0819639652370447,-0.5418249645993792,-0.6834338309144079,-0.4268528694026802,
2018-08-12,6.132722453349253,0.2732251448905766,1.027979599232708,-0.4067445891176157,-0.0400598076701703,0.7089057115788907,-0.5405973330331856,
2018-08-19,5.945200058138124,0.0277992457413666,0.7922862217857691,-0.0302108847930314,0.4684719768959303,0.8802538258770051,-0.7252991374128334,
2018-08-26,6.731669534967901,0.1821403272882603,0.6161896829881939,-0.3805090227709946,0.5431782230679757,0.8964467705314779,-0.8663130909765477,
2018-09-02,6.441117767164502,0.3577770934171745,0.4218914440805358,0.2300369078119854,0.1075345476869175,-0.0695287476968848,-0.1755892692750816,
2018-09-09,5.869507143854427,-0.1440328098377769,0.0846967921618712,-0.0919356471459154,0.2359288013440615,-0.2403672772767029,-0.2824258959355695,
2018-09-16,5.484668241957249,0.3069269116269477,0.765491281105076,-0.0540853664188365,0.0946589077945635,0.4004496773378762,-0.5566380120966943,
2018-09-23,4.537369746144431,-0.2112821361735421,0.6249652126744281,-0.3079139640800649,-0.0196113590407852,-0.0508998811836726,-0.1744194075733939,
2018-09-30,6.146945885691372,1.3024819978564794,0.6640119417743109,-0.4024025456741411,0.5259011797238499,0.477254872543884,-2.0092344440762857,4.4
2018-10-07,5.5819143749318645,0.6261425414778142,0.4958911540631793,0.3649977612723916,0.4879399546311991,-0.7815788869952649,0.5165183681597771,
2018-10-14,5.436823496468686,0.4888211507247526,0.5519348700327096,-0.6127812914064682,0.8954562917617291,0.4538292990775366,0.8516367084884495,
2018-10-21,4.830080576957828,0.1813839062749576,0.5256112542267735,0.1233321821494394,-0.0622479511421999,0.7050074095931738,-0.4359926948401684,
2018-10-28,5.526809012945146,0.7912324519562816,0.2519082771116417,-0.0945884158352352,-0.2184085172256437,0.388483467113923,-0.2081825887346937,
2018-11-04,4.247273971029297,0.0156682318945683,0.4857072014030208,0.2772951188316141,-0.4344087622652086,-0.2774284743116444,0.0472616118808865,
2018-11-11,3.660349025847376,0.1867357198016248,0.1516455566290747,0.6553358835869523,-0.7869930569054798,-1.1121068731864336,0.1806653074725903,
2018-11-18,3.753050047443336,0.126209839719298,0.0477391087158928,0.2397520658696409,-0.4174060071674685,-0.0697213705230848,-0.1286533469252272,
2018-11-25,5.516546451870281,-0.7274057109248524,1.2788718820622371,-0.9024020548860758,-1.305823921924449,0.1925346771452208,-0.276374632646615,
2018-12-02,5.154541516873135,0.7308611636106204,0.6366399005831305,0.1156994949104389,1.3050550486098322,1.2999432045325965,0.0937370014011109,
2018-12-09,5.507147041181587,0.2356151716146573,0.3612564521018072,-0.5933899880427234,0.7150346460661089,1.374192569686696,-0.7366453414915565,
2018-12-16,4.862679547868967,-0.1478956440873082,0.8374496467368135,0.62659335656193,-0.0924196659457574,-0.0266079506656107,-0.1587809780571542,
2018-12-23,4.638151917647652,-0.0404017261281666,0.7635512217755961,0.134482415322378,-0.1851946077182162,-0.95547708655581,1.5044501152663008,
2018-12-30,4.892884202652281,-0.1691945424744992,0.9077446559787712,0.1891617299750028,-0.7612577718654433,1.372680628023618,1.173100565069503,-3.5
2019-01-06,4.746007642344322,0.013651013693335,0.786599685730543,0.0445722442710761,0.5013695640464517,0.5943154035584309,-0.2752835504561339,
2019-01-13,4.354547513622376,-0.066744917925352,0.9480677291854904,0.0927983289235615,-0.0916435080605398,0.1241112181303067,-0.0749716768256498,
2019-01-20,4.98523373881753,0.632445332802113,1.066944450595932,-0.5274590152081254,0.5982336382003747,0.6197277869817367,0.7026241128219554,
2019-01-27,5.264931106816479,0.4159366115786276,0.7778270167040261,-0.2390356775343435,0.243206909115354,0.7604126654101153,-0.5523053287774164,
2019-02-03,4.729449008306242,0.4979013815356564,0.8811894541536737,-1.3048509285787138,1.3287459867423466,1.6645065260257086,0.4238250962228208,
2019-02-10,5.3120966303414,-0.37173944872345,1.203254140360523,-0.6198045741052989,0.79484438084757,0.9255612481122956,-0.8404871701030602,
2019-02-17,5.001838253544006,-0.5033067691071964,0.7669987478800723,-0.7843398309086483,-0.301865937051217,1.077295184218252,-1.0651261830243777,
2019-02-24,5.521129731134302,-0.0345103930479994,0.2741647376152417,0.4353282590318131,-0.4347476161383831,-0.8734539359136987,0.5216928009126811,
2019-03-03,6.130757218209402,0.1917017078224189,1.0916660822492297,-0.5787739084824922,0.637138389029008,0.2954273715482423,-0.7643984404882241,
2019-03-10,6.187096882599209,0.2234943663176034,0.7935353378680385,-0.5103441614591647,0.2928884801480014,-0.2940079932507913,1.2212304808091154,
2019-03-17,5.249648785175454,0.2480933847897623,0.6516628875579028,-0.2942244407074325,0.2845838034324524,0.6171692578521786,-0.2045628298013732,
2019-03-24,5.620814562529009,-0.0366694170311848,1.0028323711285283,-0.1696284387899544,0.9708685865106632,0.7055482524972847,-0.8340656123438591,
2019-03-31,6.01015340344114,-0.2471880929071279,0.9558543253649416,0.1481286401607419,0.1444601177926392,-0.9337286129243678,-0.0274325539759913,-0.1
2019-04-07,6.396565254506666,0.0156009291773348,0.6024470051346023,0.1667259986157533,0.1197965960944371,-0.3002510492503981,-0.0400070781766796,
2019-04-14,4.620775769914428,-0.1949048139616503,0.7979316017495663,1.817274998623109,-0.928651874420884,-0.8306884239897658,0.2467767566658393,
2019-04-21,3.373756003402955,1.4150396687979987,-1.5369231420126088,2.355633675612168,-1.9430043479929937,-1.5298225295448908,1.957374635764535,
2019-04-28,4.892483971509003,0.7146308793194687,-0.5578708173574508,1.4711860903146796,-1.310507852065776,-1.5503336116092774,0.8023302537346095,
2019-05-05,5.417695823468683,1.195591298139783,0.1217767619796986,1.8265873284736132,-0.1577386858920408,0.618161312086897,-0.2295532213625556,
2019-05-12,3.622899073411593,0.8289218710198932,-0.2941727186766016,0.9071747296772334,-1.307959812863094,-0.3873081986681239,0.5646938342180018,
2019-05-19,5.408064264155177,0.7381486560920124,0.2060401886921275,-0.1074695458406731,-0.1491466780747992,1.2833398700546266,-0.392191719846632,
2019-05-26,6.767834450376228,0.734875008195686,0.5778486930341337,0.1721340998712089,-0.3976263021772195,0.7064132838258254,-0.51952712714379,
2019-06-02,6.8223742518395465,0.0289834733559305,0.5738208369088413,0.562080456743423,-0.7722970488150837,-0.3418115000595265,0.1893895576446866,
2019-06-09,7.027501816690443,-0.0015019945427271,0.6657482369294206,1.0573441886333634,-0.6289273485762048,-1.0432638041653723,0.259810057211605,
2019-06-16,7.99795014963956,0.5191581634028115,1.0769746217660212,0.4739338131097272,-0.1155671734883592,0.0433987650719894,-0.2609020482929927,
2019-06-23,8.91804011741334,-1.5961533931778995,0.4297893564413441,1.3116141187250046,-0.0314489223773381,-1.1980691582430054,0.3777175333575546,
2019-06-30,8.143241156073833,-0.128704976138482,0.4879165618428269,0.7122043803158591,-0.090991533560084,-0.2593993477130097,-0.2029085281002927,-1.8
2019-07-07,8.177525419460117,0.2145949675374998,0.6413630378107207,0.6126754740573729,-0.3827376795753782,1.2191424804236906,-0.9230619993995028,
2019-07-14,7.604676367159016,-0.0105684142424327,0.7162845781982349,0.8576372036979075,-0.5052613685830047,1.4782067793597118,-1.952453239768196,
2019-07-21,9.238888214849258,0.4192754019930718,0.6639531359271587,-0.1459550849942175,0.5950377032321685,2.166103369783693,-0.770564694100171,
2019-07-28,8.723841424222481,0.25127180470544,0.75564930346662,0.2560031938770207,0.2296198648762087,0.5907283518040448,-0.4091347120007964,
2019-08-04,9.025394293639186,0.2103591922827968,0.3636127872362795,0.485817843210511,-0.4680835466534196,0.2916879651984106,0.3413265367253305,
2019-08-11,8.173866961227725,0.2435912179133195,0.2374627147273395,0.8834116200248053,-0.4614621146014377,-0.0235398096765737,-0.0369449989491205,
2019-08-18,10.0255334721958,1.160000063620637,0.2377678618810265,0.4842777285988387,-1.1492282802980245,-0.4179775980222479,0.0655444859152499,
2019-08-25,9.706756006850608,1.1563192502377404,0.4774154395731509,0.0721297687966624,-0.558289201202925,0.4357910900532368,-0.1110572033057489,
