,Accounting___Auditing,Acting___Theater,Advertising___Marketing,Agricultural_Equipment,Agriculture___Forestry,Agrochemicals,Alcoholic_Beverages,Animal_Products___Services,Apartments___Residential_Rentals,Apparel,Aquaculture,Architecture,Auto_Financing,Autos___Vehicles,Aviation,Boats___Watercraft,Book_Retailers,Building_Materials___Supplies,Business___Industrial,Business_News,Business_Operations,Business_Services,CAD___CAM,Car_Electronics,Car_Rental___Taxi_Services,Carpooling___Ridesharing,Chemicals_Industry,Civil_Engineering,Coatings___Adhesives,College_Financing,Commercial_Lending,Commercial_Vehicles,Computer_Hardware,Computer_Security,Computer_Servers,Computers___Electronics,Construction___Maintenance,Construction_Consulting___Contracting,Consulting,Consumer_Electronics,Corporate_Events,Credit___Lending,Cruises___Charters,Customer_Relationship_Management__CRM_,Data_Management
2018-08-05,0.04864216917588182,-0.06416021733823207,-0.09193978144530757,0.12473125536328489,0.01725951051968444,-0.15256440326174214,0.15546839186853312,-0.19730029710313346,7.91172749439184e-05,-0.08076648084718219,0.26806295258609936,0.1283010102109401,0.4574195063229256,-0.11547027885550154,-0.20113907341029913,0.23941735450913493,-0.07043357622434421,-0.05684846163403723,-0.11758221205864494,0.03129285897864076,-0.007040337658821727,-0.06596429504204693,0.05116106219536576,0.07057914805246668,-0.04064648705775742,-0.09193978144530757,-0.06629735083197019,0.1525135564556539,-0.1374021555220648,0.2647351624934251,-0.2709880128942932,-0.16255734865926064,-0.13276177596556238,-0.07920075566787776,-0.07567926057352725,-0.09193978144530757,-0.024800478607678755,-0.022946909958356798,-0.10653858086646029,-0.09193978144530757,-0.3055138817433667,0.25636691282290824,-0.20526846675231125,-0.36480676811194757,-0.12875375456802463
2018-08-12,0.03727844116040746,-0.14082666525461196,-0.060045838015619246,-0.18865111230408527,-0.06358149284792614,0.10240364462633522,0.12487650047839338,0.13091881493435675,-0.06317573102454599,-0.09826705083581633,0.15019430846268333,-0.13553844563304818,0.2956372348712719,-0.2558959950393991,-0.47296050027722725,-0.0315756763371442,0.15551346994028314,-0.17651924773556527,-0.12326835304123396,-0.11452757170759664,-0.052281937593993355,-0.06145307771309927,-0.32141060215002604,-0.16451643637701707,-0.04419982956554058,-0.09826705083581633,-0.007295272630089222,0.09225127316231685,0.015061634471187357,0.01951598482056749,-0.018224343162279943,-0.404997318258292,-0.20880892523563954,-0.08568826862895662,-0.45308842612522593,-0.1560866217246426,-0.11100607661324613,-0.20362756649364222,-0.15982494383524948,-0.23344182920406897,0.1584527960119977,0.12999160114516384,0.17616979486594353,-0.2061560128470017,-0.16118087624638555
2018-08-19,-0.0876861467583625,0.13912881758300788,-0.1301356956880806,0.05457142955494465,0.011766541041119183,-0.22772590549869154,0.17863299084117656,0.14850324938914827,-0.0923719045423983,-0.22619020005226265,0.06256081958842286,0.018109057017588803,0.2619696852301523,-0.10449326507474321,-0.22854591374472166,-0.10449326507474321,-0.22463757691680675,-0.16368213646507357,-0.22965640802874976,-0.2337049965547493,-0.08010181195058408,-0.10449326507474321,-0.035500393587792445,-0.01526213134679999,0.2805629714022144,-0.10449326507474321,-0.13046875147800385,-0.3539541247063269,-0.06527255192146164,-0.10449326507474321,0.6862923850491178,-0.05448284450008156,-0.22965640802874976,-0.0636712705544884,-0.2868148218686972,-0.16511788689117868,-0.14587848123759795,-0.06193365065594758,-0.2868148218686972,-0.22965640802874976,-0.0834398558769105,0.18318880737703802,-0.055703100905311054,-0.33629487913206724,-0.2312449707138864
2018-08-26,0.06224616005290029,-0.06977465826625551,-0.09752457121915725,0.09164021370838604,0.05754026901548759,-0.026513535575968916,0.2885592861283892,0.069196457654086,0.014566490167496227,-0.16909285946811892,0.4073464387483443,-0.24412804541103306,0.2060729565385233,-0.08559535058109269,-0.21979594475150188,0.07745557871642905,0.22927117283584098,0.029760704908412094,-0.18958506410514087,-0.05930335839896017,-0.06058623221184867,-0.07285632480366289,0.045972407905029655,-0.08242577581981436,-0.22666882403926447,-0.11059665278651032,-0.09769324795060275,0.026604468726974417,-0.20156843099223698,0.007186382869873498,-0.0002485956176450088,0.10071244088069653,-0.16060707336117197,-0.11059665278651032,-0.17215454578594347,-0.13528926537688246,-0.011224178973305854,0.13861913883747468,-0.09509246625054502,-0.13591446077079983,-0.24672882711109034,0.14968644547715648,0.43944968413276175,-0.16019359392588228,-0.2026155515067618
2018-09-02,0.0012266512887491032,-0.5115501926085031,-0.02498919084214357,0.1668060269396312,0.01019532127150935,0.04028608712533588,0.1527765494159503,0.0758155082798222,0.03759429545962423,-0.17505259104924242,-0.09356686614293519,0.09400838473971618,0.2463491093217347,-0.16720011718638883,-0.05828747624365782,-0.2707070641948919,-0.4805217615690456,0.09279384481424025,-0.1294597892035414,0.014779617693452707,-0.041521198424719685,-0.07784187218694338,-0.0021460331898888185,-0.0915550821622162,-0.06020344781650255,-0.11655638436763383,-0.10381735859020402,0.02320555800752544,-0.16418443335688826,0.44305940356778883,0.08596787974384013,-0.14124899695800552,-0.1685161232983452,-0.06020344781650255,-0.06526308998008368,-0.1547775971878309,0.037594295459625116,0.17112568808414697,0.07065515772051256,-0.16475848618551137,-0.2379172413719015,0.17768308863030624,0.11021693499715468,-0.6733671213754477,-0.006857467111209381
2018-09-09,-0.04479513558579562,0.014505812785527539,-0.14867067824904368,-0.08461304194882224,-0.04043624746378338,-0.10400423126347302,0.18908278852821825,0.037989280143509774,0.059968186862284334,-0.1344747304640146,-0.10293528407456787,0.0342156907598703,0.23808805680253942,-0.10928128836431661,-0.14104550294382223,0.23865997560566088,0.15093996506801188,-0.09796191680751054,-0.2003149114013807,-0.07510048508112455,-0.07528585907368424,-0.0967109393183323,-0.24170012756423542,-0.04122782511930101,0.029452642936334428,-0.12235336993166968,-0.1094499650957621,-0.21046063744193688,-0.14588386734186365,0.5062552894907046,0.12896105834923643,-0.1699814189209241,-0.2592125526488669,-0.025726534242598298,-0.26967808468852805,-0.2401364055880535,-0.09457380582459418,0.04598194488754537,-0.33170359911354375,-0.15962476472890152,-0.20459146816864138,0.1718861030662704,0.008982632129416857,-0.1631753644519245,-0.38076506008333766
2018-09-16,-0.1047133635309474,-0.494214620650097,-0.090229897712367,-0.12797022569521443,-0.1515007231054084,-0.44246355559765194,0.19971718137026606,0.08909427954261373,0.061271773943313956,-0.12797022569521443,-0.3741032952341232,-0.12797022569521443,-0.05274680445762625,-0.11539144348835473,-0.20644184113670994,-0.061278851196542306,-0.020724695341616695,-0.10415957700149603,-0.21720135942315766,-0.049189347842100606,-0.10443972828502046,-0.054766821671919264,-0.15328803367950394,-0.0012185200560712595,0.021561508275749208,-0.12797022569521443,-0.15236167881937357,0.06938920846328012,-0.24044820912190445,0.324014898047843,-0.0016765003709222626,-0.2585904081122785,-0.21498160268484368,-0.12797022569521443,-0.18952811869464758,-0.23457996075347287,-0.08600602659618284,-0.062372943209401566,-0.011710419579352038,-0.22443049188277664,-0.6487461803143737,0.10564462548629105,-0.16501149737556364,-0.6345314506747477,-0.20801293336875082
2018-09-23,-0.16565194969421482,0.14619377474316808,-0.07047726206542437,-0.08074735399057209,-0.07623267363604525,-0.411594415973231,0.18869241169312012,-0.06885256633842252,-0.08074735399057209,-0.2764919311166669,-0.27536134874638085,0.08327994933259886,-0.3103217956350721,-0.12014586072597266,-0.2344872043473627,-0.4210731599277744,-0.026145557122395857,-0.14566118006780782,-0.2511741231323774,-0.18382194110288586,-0.17210559965668404,-0.09657711435327654,-0.3745531442928818,-0.28540729477461957,-0.09948953580031228,-0.1333910874759936,-0.25401907526460876,-0.07087073049466008,-0.1333910874759936,0.00014030514852891862,-0.20238395896294437,-0.30401660450675694,-0.2387516031338195,-0.18896093863080443,-0.34470018114320045,-0.29323978841789033,-0.1333910874759936,-0.33406178293814515,-0.04637971048636347,-0.12048768264008602,-0.023043030307128287,0.057664149286715816,0.009709756164679284,-0.3129766644510732,-0.3202684608058095
2018-09-30,-0.048448864534102576,-0.1710352372815538,-0.11228265321102571,0.10957966794713458,-0.0504926940181325,-0.4487548898322391,0.07015485233371033,0.13710591987666598,-0.16329257411877185,-0.27052750457094765,0.44242992091083977,-0.06261405455047742,-0.20529133602707228,-0.09885963287888577,-0.121792843212019,-0.2530103127061438,-0.1215055281690991,-0.06356477558548557,-0.15167204309575277,0.07432203571427154,-0.03461024800435153,-0.0504926940181325,-0.15258620350313956,-0.09663576242936811,-0.046226641397384416,-4.4152660805444555,-0.12602117932154,-0.1385999615283997,0.1561995786922452,0.8129589091832137,0.854651811481884,-0.08453274025812396,-0.2754591442455969,-0.11082039742132421,-0.41053367701204113,-0.19996890790469157,-0.03779526240643394,0.48753650874858545,-0.005068568903876969,-0.08920720619882294,-0.20759283301535048,0.506228641760738,-0.15661846703107818,-0.06222698274382532,-0.07488414714229163
2018-10-07,-0.06602155254350972,0.1748739442291507,-0.06661874575325477,0.006360360401530762,-0.05260800868365667,-0.18132011487223076,0.06186418732542531,-0.03821927123155788,-0.021477090088484196,-0.22011986401171768,0.6205191296428456,-0.02097746479705176,0.07107715054750763,-0.042227292629095636,-0.2714131583992687,-0.17435144555613746,-0.2176877590431059,-0.1200492894791898,-0.19236995105881594,-0.033231729720518466,-0.08221084051309191,-0.06166266442149748,-0.18039376001210083,-0.06561824541967276,-0.14357978688938378,-0.14357978688938378,-0.0504893638233721,0.14410228556239701,0.26188532121878083,0.14410228556239701,0.05527107185578162,-0.2833417292645426,-0.2501895219476422,-0.11826197890509427,-0.06947181473566122,-0.15527582665257444,-0.10275779236912896,-0.3285021253833964,0.15540184081633068,-0.10721214271850954,-0.1626279818600782,0.1967460190478194,-0.030784292744039377,-0.1612793639887844,-0.284991440939212
2018-10-14,-0.13304784339594322,-0.1483153155267316,-0.12267288491339423,-0.12128664313881243,-0.13714201492860623,-0.019934148878524294,0.04584069891422571,0.11290018373688637,-0.2536758311845575,-0.228358023200268,0.41808015939407017,-0.06932690420810106,-0.16230155750147146,-0.05908418179878838,-0.3627251868721868,-0.09115690168678325,-0.29141615916740493,-0.09952515135729945,-0.19960860991428175,-0.037967258357866296,-0.08769069371029614,-0.18605564350957904,0.044056577120724416,0.0663416219101598,-0.11605445330851039,4.4668052013145285,-0.004421135866662151,-0.012973967656969787,-0.06827260785319522,-0.1483153155267316,0.23564358736046964,-0.12851268823055184,-0.1989590483454866,-0.10960080334604116,-0.19632453471309175,-0.21811107746227298,-0.10635111642770001,-0.06718977071436294,-0.0713542743906026,-0.11238330630066828,-0.061303938537102365,0.11831334772721691,-0.21851957419998014,-0.7829662894050688,-0.32629847072208795
2018-10-21,-0.249643009941924,-0.16586526551935998,-0.16553220972943672,0.2093214832825434,-0.19053351193485435,0.039097823858098124,0.1110214070931308,-0.0301908618596749,-0.16462764159901022,-0.22178605543895857,-0.23503128218897906,-0.17946143103416778,-0.007611174107508223,-0.11305285530249298,-0.3679045635689526,-0.15279318395200692,0.2065808169558907,-0.12926268654181294,-0.2581536996098328,-0.16879352529844782,-0.1784356145653443,-0.15279318395200692,-0.05481277559180375,-0.28813453182176874,-0.15279318395200692,-0.15279318395200692,-0.20280360452666857,0.04787751151014463,0.3517628268003885,-0.15279318395200692,-0.71240897188743,-0.3218695139959409,-0.28965236666920413,-0.13840444649990724,-0.5656383993577943,-0.22782836989492106,-0.16603841070202785,0.06493029989286336,-0.11251928481406681,-0.20343691677076192,-0.36043254873025177,0.016283146091927048,0.24584595908575757,0.3172104452937283,-0.48070005771429747
2018-10-28,-0.14019489747526181,-0.07904047432193151,-0.10570872140409238,-0.13102652938838188,-0.09850580911003393,0.07592954188873025,-0.010398541599767608,-0.07587647097927386,-0.09563306941535066,-0.21351422605498493,0.25915838143326964,0.0693111102838464,0.022338912864173555,-0.11878080297144544,-0.15700201579164252,-0.061691835987317756,-0.08638444857768945,-0.14570246053770974,-0.2089617547223539,0.24846309231652208,-0.18331932410901652,0.025319541002312373,-0.10143216463683169,-0.09075263025044178,-0.02542565800292307,-0.15700201579164252,-0.021827237423389878,0.09245884383994118,0.24846309231652208,-0.15700201579164252,-0.27207134557642965,-0.34937390843909855,-0.20520411760952006,-0.1840306881795617,-0.17409644915094313,-0.2183709621679344,-0.15700201579164252,-0.19129108927027483,0.1732396710789339,-0.2191337968986491,-0.17762130299437784,0.01207431425229144,-0.00015954429867282016,-0.20829531017919267,-0.17060766784742176
2018-11-04,-0.24948346601043037,-0.48516973685456355,-0.14819104289155538,-0.10377165482903683,-0.1732001612607994,-0.14383563530968457,-0.09741666294665974,-0.02916079103786151,-0.17435308900112512,-0.21681052706344195,0.0939621809598048,-0.010989921378070644,-0.09379076583135637,-0.2909831969171832,-0.3025805857320121,-0.4122444969498913,-0.11441005303409257,-0.1730514292013301,-0.2893112353171925,0.014011380827346986,-0.25977590330561773,-0.1254233802120761,-0.43005873322501786,-0.16093006866898518,-0.2944614612935079,-0.16093006866898518,-0.26358422272906834,-0.5083313758223889,-0.33000639871291915,-0.2944614612935077,-0.08396902753285662,-0.10963677428143459,-0.3386112459064372,-0.20231528483183991,-0.5949685492212056,-0.2860932116229917,-0.24316816690595688,-0.23395520368387546,-0.35128379716020364,-0.28303276546988476,-0.18446056607917916,-0.02116812629382636,-0.12170935551570361,-0.36726650166681374,-0.3840736199831949
2018-11-11,-0.261416832804807,-0.37118125617788866,-0.26591950107517803,-0.11122102610959672,-0.2764849230188755,-0.22808041253721534,-0.26254741517509306,-0.06658659845468673,-0.1527325491678866,-0.3134126344124546,-0.09787563231621776,-0.3468885636088448,-0.31189172157174827,-0.38197988342011424,-0.31117048100676525,-0.25987718661921466,0.24899531152589383,-0.2110870224497834,-0.2415280479510189,0.015018570160189704,-0.25987718661921555,-0.14103650940469592,-0.3494893453089025,-0.20595222297774463,-0.05759488726272188,-0.1645670068148899,-0.20278821963508697,-0.13471404366520812,-0.2770449902415799,-0.4522490792666707,0.35672991681839594,-0.3822904906597606,-0.2152107396336449,-0.29240037832477483,-0.5700321149230541,-0.3031531701010364,-0.20430733546440383,-0.1226028077158583,-0.08452429914135351,-0.3031531701010364,-0.14103650940469592,-0.024805064439731073,-0.06925682701056468,0.014773921840926185,-0.41142708474641587
2018-11-18,-0.29195274191705023,0.048323015222564436,-0.18097217481442485,-0.3974745348915718,-0.24293527918998592,-0.16790009324707178,-0.33122514935037106,0.03433677324782458,-0.13015976526422435,-0.24703741380579558,-0.0878573855735354,-0.12064720839652665,-0.213709629278366,-0.28267560783949985,-0.37699189110563136,-0.13891255637381983,0.03973927153117307,-0.256007360757339,-0.2761136778873041,-0.07692831504134467,-0.2856831289034556,-0.15516106746964198,-0.1408714208591526,-0.2746680686727778,-0.03027871537102378,-0.16790009324707178,-0.23161590763317985,-0.057358218847248565,-0.07258991344274701,0.11978197920470901,-0.5733652013552364,-0.455582165698853,-0.3476932036876681,-0.10905959322413761,-0.37920918691427863,-0.3360370150490697,-0.18208472823902788,-0.3240608240023546,-0.2420080654007939,-0.2798180094510574,-0.04529777115473932,0.0944641712204195,0.0795080800667689,-0.4090621500639604,-0.5896257222270167
2018-11-25,-0.0636692243122039,-0.09996301869351765,-0.026875384442863748,-0.14351578047768676,-0.09295321319609062,0.03672461011244277,-0.15564728253501325,-0.07011005554383587,0.09973113063341099,-0.21586614252806768,0.0914495098016892,-0.04768211424185331,0.09266976620691914,-0.22220804905335179,-0.2478757958019302,-0.1153449035109908,0.060196966297584975,-0.15849223466724371,-0.14459744634842764,0.005541682675755055,-0.042533588017594326,-0.0839033776761724,-0.08390337767617151,-0.014754023910518832,-0.04768211424185331,-0.17091475466580164,-0.12152199933622487,0.1461812029922731,-0.21439986660554045,-0.17091475466580164,0.061707540602951916,-0.3687404979957214,-0.08978920985343297,-0.2520402994781703,-0.2579261316554309,-0.18333727466435956,-0.11456181811467037,-0.4504996168849633,-0.08683163745526024,-0.2315393764822371,-0.12439473903090903,0.08580509218201238,0.45417896264912816,-0.021383020694837995,-0.3095009179519481
2018-12-02,0.025255836792873243,-0.3334437228941889,-0.22555476088300352,-0.05918467077454714,-0.16085599617486235,-0.13192232555172412,-0.08658364496266202,0.018776870695163872,0.04192460425125866,-0.15137188516758204,-0.38331555293436104,-0.1596087799775523,-0.06662290240012414,-0.14795259133895478,-0.35228681069566825,0.12365650151563923,0.5195521586076532,-0.10127436037266602,-0.08081328850132596,0.053178297412496356,-0.06167710574830654,-0.06026633664528891,-0.009291970661016613,-0.0946066106336616,-0.04755430105692682,-0.17359502195229215,-0.16017200162015222,-0.10554155870727655,-0.4382875761793743,-0.17359502195229215,-0.47208801050828875,0.04954852936191756,-0.16034979520227122,-0.18701804228443208,-0.1385037021410227,-0.14949747037323213,-0.09246947713992348,0.2588258961444003,-0.04438329047228606,-0.16161883090557705,0.3271802659601968,0.07253804758661664,0.04545854411039274,0.5406055678054855,-0.21181623477248923
2018-12-09,-0.051873879881926044,0.09233745804277538,-0.06915855312619845,0.008995809942108135,-0.07327237449182133,0.20891929235352436,-0.09136914052384126,0.09138824107544297,0.04207562326188663,-0.13336691413310886,-0.08631436986221752,-0.13454131238904976,0.057005029128468276,-0.1356526294139644,-0.45133850841187106,-0.24261790305057662,0.2025099071683405,-0.02177584872464644,-0.13618619990239056,0.27448996741852616,-0.04754536190369718,-0.06672723658691249,-0.06380923043119902,-0.10693365706495372,-0.09480098373953583,-0.1759265285519045,-0.07327237449182133,-0.07238584961106431,-0.2500345007056266,0.1117555438998763,-0.2629379055415346,-0.005301011521141152,-0.1631875027744747,-0.1356526294139644,0.062484494893093157,-0.1759265285519045,-0.021775848724645552,0.19876692088950554,-0.2547074064050183,-0.20092783075732212,0.15075770170314584,0.2213752689170989,0.10278687391711605,0.3237257946159606,-0.1759265285519045
2018-12-16,-0.2520044452592516,-0.3710877021363883,-0.10984300986051387,-0.042350981109305685,-0.12660317871797933,-0.03906002825131338,-0.07253595744770358,0.0020749063434717385,-0.08992770015957241,-0.2821574834299394,-0.07611377879558745,-0.07654397884524133,-0.24161228749163755,-0.17789647310552947,-0.2534040256136749,-0.4010400244197392,-0.17789647310552947,-0.06597855690154386,-0.1913194934376694,0.3089142744565869,-0.17789647310552947,-0.11652752672923761,-0.16108935478914876,-0.14108249998281241,-0.16531769089866977,-0.17789647310552947,-0.24414585864673022,-0.07852399929232501,-0.2649078500951596,0.1787784708332032,-0.577052412020429,-0.2468893445924807,-0.2912251584125327,-0.19208110809748558,-0.3866512869676395,-0.25200444525925114,-0.12073805926558112,0.004425083688425424,0.21047420164333452,-0.18973093075253278,0.10433599457868681,0.04079272785930055,-0.2117980247812108,-0.2937282886306507,-0.3941195815751657
2018-12-23,-0.25645568951958975,-0.5343160236728708,-0.04038184592074279,0.18561916420113578,-0.16751845733674608,-0.3105229107898655,-0.05301050127434115,0.05973504068237245,0.12516576060273765,-0.13600953644372238,-0.14723378616523997,-0.126148667678168,0.08983828540012295,-0.17949464838346119,-0.07631041214823053,-0.2574561898531731,-0.3073280198933461,-0.07684049432337803,-0.19348089035820104,0.1639787836967348,-0.17949464838346119,-0.08792745485797093,-0.5291683968632102,-0.19239805321936876,-0.17949464838346119,4.17721417830613,-0.010076496425413861,-0.317278350746514,0.08519790584362097,-0.297277684039845,-0.2919726318101512,0.011560588379248227,-0.2665060253730904,-0.17949464838346119,0.15697758823775176,-0.2687257821114044,-0.12233623454351283,-0.38534670258760917,0.03080076045289948,-0.21418020637135138,0.14592775205116704,0.03875891763655659,-0.03216993362660281,-0.2518153099630873,-0.32259549202413407
2018-12-30,-0.16361620539645738,-0.11401926425708542,-0.06593512416332992,-0.180710638755758,-0.08307216919184235,-0.22238333515632602,-0.07016876435593478,-0.030770491464843452,-0.014583767881783949,-0.15689999006203958,-0.1967109801021989,0.14719623500653256,0.02590361060724078,-0.2333543722411795,-0.3195470836099741,-0.4038541900699677,-0.109758902783474,-0.16844054616394377,-0.11075205014884748,0.1930057710378268,-0.030770491464843452,-0.028518823413832273,-0.026559958928499938,-0.15473515235249735,-0.11446125321455725,-0.180710638755758,-0.12590240226076332,-0.3162561307519818,-0.22950080292519015,0.08165362571173285,0.36583306761231205,-0.1132693579602253,-0.1932894209626177,-0.35804465403867347,-0.14366936707540878,-0.09147950502781477,-0.13690801609736436,-0.0879289053047918,0.01711510457416221,-0.20540325134613013,0.019960056706393114,0.047548013225222174,0.013445375685199323,0.08555733919220643,-0.28450743243740195
2019-01-06,-0.1815350400854916,-0.24037554010842577,-0.08875330663452541,0.2068356346633724,-0.11332679005895852,0.003868183245870682,-0.1412611409475515,0.02977405358171481,-0.05091485766842663,-0.1815350400854916,-0.5679519532229613,0.0007865167084624147,-0.023311034870597602,-0.20751052648875223,-0.01602060160791785,-0.4328494683663977,0.2439307347293429,-0.03493156589361579,-0.08875330663452541,0.09842498627237894,-0.14472106696277454,-0.05315387343728428,-0.30583275676306876,-0.10149233241195521,-0.06546286883273744,-0.1815350400854916,-0.11699651894792051,-0.01211688812744427,-0.13152461951082994,-0.08622486028116683,-0.23560226135576734,-0.07390437589312615,-0.2707661738134348,-0.2495885033305072,-0.22878792493603672,-0.1689562578786319,-0.01677980700943582,-0.16792938802971236,0.3607892507398698,-0.19443844492139917,0.03671852593452618,0.07269909829874921,-0.022930009908852966,-0.2259868026563261,-0.3900797919785486
2019-01-13,-0.24258468029578806,0.1057220139724282,-0.05591933758398726,-0.2837427527892946,-0.056079812590349665,-0.1819600584793526,-0.06261330084678685,-0.04160270078443018,-0.008113128676370263,-0.1819600584793526,0.30228592748192584,-0.0379206882564147,-0.0691645643340082,-0.1819600584793526,-0.23804952513039623,-0.1819600584793526,-0.11904623306878337,-0.1059741515014303,-0.19556571053513183,0.01219595596160472,-0.1819600584793526,-0.0765995428215267,-0.46553534897848037,-0.13815743582095896,-0.2239242575783842,-0.1819600584793526,-0.07797034495530442,-0.08664987867502782,-0.12369115035537659,-0.07659954282152626,-0.3265412872904605,-0.023736053264458157,-0.19556571053513183,-0.1819600584793526,-0.34626310977062813,-0.16871483172933166,-0.07968120935893408,-0.03403992840273107,-0.15664225049506308,-0.28331255273964073,-0.35103638852328656,0.10572201397242864,-0.07471452812575485,0.01737284414113871,-0.371716593760826
2019-01-20,-0.213727791047714,-0.04000883146274692,-0.05768137605555701,-0.2729508709388613,-0.07783883348053777,-0.3896184575113786,-0.05593837183776884,0.1694187941047547,-0.07903112348069197,-0.2063705458572933,0.196087041186916,-0.2142399549513554,0.48007750075678013,-0.19488249756904175,-0.3391646762555469,-0.0866689129288094,0.0454107494625271,-0.10694390679022003,-0.20864733981529504,0.24348668208170032,-0.1563366621197968,-0.03980460395259122,-0.1553108456509733,-0.26202180040667056,-0.11000559310804459,4.16182632912055,-0.10006197026524788,-0.03017307986513007,-0.051358910316070094,0.04116445858107598,-0.08288819008890336,0.025660272045110677,-0.20864733981529504,-0.15120743406638049,-0.1323821515937622,-0.2217194213826481,-0.1534057202890784,-0.4502430793278136,0.05440968533109647,-0.2217194213826481,-0.13849398079339537,0.00907614402957524,0.10058787905187616,-0.599714293433113,-0.3250799363738075
2019-01-27,-0.05835366964259947,-0.2937036081872533,-0.004655601907469276,-0.15217242486025384,0.025208103246131763,0.01754236504378781,-0.07930746094612928,0.005625232021598592,-0.11179054813100642,-0.20627892265691994,0.2238787980416168,-0.21932663804939523,0.0975850727173242,-0.22132663871606173,-0.030355340342623993,-0.3514853468619452,0.15762941250041562,-0.03316630494827422,-0.12677807357155313,0.19868854921305878,-0.06966839386256218,-0.0762257944087219,-0.12359905241619806,-0.16760006809180794,-0.10747833791282524,-0.1815863100665478,-0.027435630239289743,-0.016831076990492022,0.2157154874024556,0.06972811821435854,-0.08442256161289974,0.0928505356352125,-0.16834108331652686,-0.12442789622659944,-0.0975031928560064,-0.1943253358439776,-0.03848546642587447,-0.1350662944316552,0.1875111538707417,-0.19483153681656873,-0.1613836027490283,0.11321323015409712,0.20483060307092193,-0.45423050515378893,-0.3401913402431864
2019-02-03,-0.16135993999405862,-0.18077802585116043,-0.19496266084311653,-0.18077802585116043,-0.11623950471358935,-0.32535925466226834,-0.06470585459840628,-0.06600251125873235,-0.04262768737034328,-0.2175919989738775,0.22468708225700418,-0.09376664886153119,0.06284405680659066,-0.18077802585116043,-0.25488599800488254,-0.01372394118799436,-0.5943403441919441,-0.10667005369743876,-0.19476426782590028,-0.10178961453252988,-0.08546784604683566,-0.10479211887323814,-0.29112608302002574,-0.15337905166304555,-0.009820227707520779,4.053328478746099,-0.2355862623461551,-0.07401005042545439,-0.06299499019477706,-0.18077802585116043,-0.026627346023902376,-0.1084573642715343,-0.2371309624022917,-0.254885998004883,-0.16527383931519513,-0.18077802585116043,-0.04920166806244097,-0.1327688066648003,-0.08921083232567018,-0.2078066982390796,-0.12948473146360984,-0.007506304577123757,0.06505693666511991,-0.07698123216951647,-0.29357351999650483
2019-02-10,-0.07776993093355156,-0.38809737713655057,0.0027689315504613177,-0.05351190434812825,-0.06314227339908296,-0.3450670637210673,-0.12071212522055941,-0.02961247795257904,-0.07541236599089718,-0.2036501768225536,-0.036451781602820255,-0.12548540397321784,0.23734117868829419,-0.166649220407586,-0.09403045180533187,-0.17955262524349358,0.1881721548818236,-0.06314227339908296,-0.17955262524349358,0.17288801455645064,-0.07035333327850157,-0.12690889175807207,0.0840318956292272,-0.23436086173848825,-0.08858084703776647,-0.17955262524349358,-0.11742084413648701,-0.08717930511247829,-0.07192196105112814,-0.17955262524349358,-0.16302332329228264,0.11524691497715134,-0.15357713884023294,-0.17955262524349358,-0.2973356608998765,-0.17955262524349358,-0.0829257895544222,0.05002181640100645,-0.17955262524349358,-0.140331912090212,-0.01920997516831413,0.12874873441102297,0.21935508231851175,0.16273358124313964,-0.20772350221018954
2019-02-17,-0.11231303955539351,-0.25313374327879457,-0.19098240360855945,-0.00606006511454682,-0.11941411535959778,-0.0645816367342027,-0.03594006077081913,-0.008833991997272417,-0.13139030640631288,-0.17791032204120638,0.19678312740020454,-0.33825297211638583,-0.29398249329396053,-0.12726658922245138,-0.19592882754388485,-0.1190698220182731,-0.14457390177361473,-0.07612762773126347,-0.19098240360855945,0.09884267987838369,-0.2008998402659059,-0.16483824047385331,-0.2832708376990323,-0.16392408006646653,-0.031306847849331465,-0.17791032204120638,-0.17791032204120638,-0.09892191072257583,-0.2469031935281576,-0.17791032204120638,0.10029300645603101,0.2920933072045293,-0.1386896088879248,-0.20493899442912555,-0.09089894505157714,-0.1650069172052988,-0.15193483563794574,-0.29398249329396053,-0.15409967334748798,-0.17791032204120638,-0.23399978869225002,-0.012830571681757608,0.13900138872551304,-0.4461743086358858,-0.3132516699109682
2019-02-24,0.05854764474230878,-0.3276590739645391,0.04420882368026735,-0.09707218324342115,-0.03102211321807946,-0.005227544065771639,-0.06721922009373937,0.07546136718437069,0.049953607637158726,-0.15085175889111735,-0.05449220409226774,-0.04801968958665004,-0.028528346339676602,-0.1627809795291819,-0.04005151993747358,-0.23837341807786894,0.13864026880590252,-0.04997281520753205,-0.06908508567082894,0.25746900151459506,-0.02366124575460926,-0.1366323479432534,-0.20442643354059076,-0.08884168410690485,-0.008798976433368466,-0.17585306109653498,-0.17585306109653498,-0.3913726873000858,-0.17585306109653498,-0.042321668472012464,0.14048426711562234,-0.28406664573676776,-0.24390652434155058,-0.11701256107360081,-0.4495488915735759,-0.14953575277916098,-0.027932931019913454,-0.23741095409596813,0.001480954186380501,-0.1484540869084201,0.14956933933809324,0.05776179008497051,-0.11522843928009951,-0.12178583982625923,-0.05807002544015116
